ID;UserID;timestamp;isVisible;version;changesetID;latitude;longitude;tags
N4153869250;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949667;-118.4710071;"[]"
N4153870239;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962962;-118.4707519;"[]"
N4153869252;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949696;-118.4709228;"[]"
N4153869251;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.994968;-118.4701044;"[]"
N4153869254;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949719;-118.4703436;"[]"
N4153869253;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949696;-118.4732714;"[]"
N4153869245;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949629;-118.4731947;"[]"
N4153870234;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962826;-118.4698353;"[]"
N4153869244;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949608;-118.4701192;"[]"
N4153870233;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962819;-118.4696361;"[]"
N4153869247;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949638;-118.4733107;"[]"
N4153870232;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962763;-118.4698306;"[]"
N4153869246;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949635;-118.4721125;"[]"
N4153870231;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962756;-118.4697182;"[]"
N4153869249;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949664;-118.4731883;"[]"
N4153870238;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962943;-118.4707504;"[]"
N4153869248;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.994964;-118.4711572;"[]"
N4153870237;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962914;-118.4698387;"[]"
N4153870236;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962885;-118.4698069;"[]"
N4153870235;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962865;-118.4702228;"[]"
N4153870230;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962735;-118.470024;"[]"
N4153869261;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949834;-118.4722834;"[]"
N4153869260;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949813;-118.4730069;"[]"
N4153869263;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.994985;-118.4711745;"[]"
N4153869262;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949843;-118.470511;"[]"
N4153869265;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949859;-118.4718142;"[]"
N4153869264;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949851;-118.4703268;"[]"
N4153869256;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949758;-118.4707832;"[]"
N4153870245;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9963071;-118.4697275;"[]"
N4153869255;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.994974;-118.4700148;"[]"
N4153870244;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.996303;-118.4700553;"[]"
N4153869258;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949793;-118.4700051;"[]"
N4153870243;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9963024;-118.4707401;"[]"
N4153869257;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949769;-118.4698281;"[]"
N4153870242;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9963014;-118.4697382;"[]"
N4153870249;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.996322;-118.4701716;"[]"
N4153869259;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949807;-118.4728742;"[]"
N4153870248;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9963196;-118.4701638;"[]"
N4153870247;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9963121;-118.4699651;"[]"
N4153870246;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.99631;-118.4699693;"[]"
N4153870241;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962983;-118.4698069;"[]"
N4153870240;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962982;-118.469722;"[]"
N4153870219;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962553;-118.4708241;"[]"
N4153870218;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962544;-118.4696893;"[]"
N4153870217;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962513;-118.470233;"[]"
N4153869230;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.994948;-118.4721009;"[]"
N4153869232;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949496;-118.4720979;"[]"
N4153869231;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949487;-118.4729887;"[]"
N4153869223;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949426;-118.4731787;"[]"
N4153870212;1586930;2016-04-28T16:34:54Z;true;1;38957342;33.9962459;-118.4698688;"[]"
N4153869222;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949392;-118.4729507;"[]"
N4153870211;1586930;2016-04-28T16:34:54Z;true;1;38957342;33.996243;-118.4698747;"[]"
N4153869225;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949443;-118.4730785;"[]"
N4153870210;1586930;2016-04-28T16:34:54Z;true;1;38957342;33.996242;-118.470704;"[]"
N4153869224;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949438;-118.4733183;"[]"
N4153869227;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949457;-118.473173;"[]"
N4153870216;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962497;-118.4704956;"[]"
N4153869226;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949452;-118.4721476;"[]"
N4153870215;1586930;2016-04-28T16:34:54Z;true;1;38957342;33.9962487;-118.4697682;"[]"
N4153869229;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949479;-118.4711855;"[]"
N4153870214;1586930;2016-04-28T16:34:54Z;true;1;38957342;33.9962463;-118.4706959;"[]"
N4153869228;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949468;-118.4720958;"[]"
N4153870213;1586930;2016-04-28T16:34:54Z;true;1;38957342;33.9962463;-118.4700392;"[]"
N4153870229;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962725;-118.4700106;"[]"
N4153870228;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962719;-118.4696555;"[]"
N4153869241;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949566;-118.4728166;"[]"
N4153869240;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949553;-118.4700098;"[]"
N4153869243;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949597;-118.4698759;"[]"
N4153869242;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949591;-118.4729663;"[]"
N4153869234;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949507;-118.4703077;"[]"
N4153870223;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962604;-118.4707179;"[]"
N4153869233;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949502;-118.473018;"[]"
N4153870222;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.99626;-118.4698792;"[]"
N4153869236;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949524;-118.4700152;"[]"
N4153870221;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962581;-118.4699249;"[]"
N4153869235;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949523;-118.4723419;"[]"
N4153870220;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962557;-118.4703896;"[]"
N4153869238;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949537;-118.4703018;"[]"
N4153870227;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962701;-118.4700306;"[]"
N4153869237;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.994953;-118.4733024;"[]"
N4153870226;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962678;-118.4700198;"[]"
N4153870225;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962644;-118.4700046;"[]"
N4153869239;1586930;2016-04-28T16:34:40Z;true;1;38957342;33.9949552;-118.473327;"[]"
N4153870224;1586930;2016-04-28T16:34:55Z;true;1;38957342;33.9962641;-118.4707109;"[]"
N4153869210;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949269;-118.4721389;"[]"
N4153869201;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949228;-118.471519;"[]"
N4153869200;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949225;-118.4699914;"[]"
N4153869203;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949236;-118.4723897;"[]"
N4153869202;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949235;-118.4733564;"[]"
N4153869205;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949254;-118.4730637;"[]"
N4158152427;1427293;2016-04-30T19:29:11Z;true;1;39005128;33.9925693;-118.4642095;"[]"
N4153869204;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949247;-118.4721373;"[]"
N4153869207;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949256;-118.4731127;"[]"
N4158152429;1427293;2016-04-30T19:29:11Z;true;1;39005128;33.9925717;-118.4643066;"[]"
N4153869206;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949255;-118.4704668;"[]"
N4158152428;1427293;2016-04-30T19:29:11Z;true;1;39005128;33.9925709;-118.464323;"[]"
N4153869209;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949266;-118.4709573;"[]"
N4153869208;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949257;-118.4729773;"[]"
N4158152424;1427293;2016-04-30T19:29:11Z;true;1;39005128;33.9925651;-118.4643114;"[]"
N4158152421;1427293;2016-04-30T19:29:11Z;true;1;39005128;33.9925622;-118.4644806;"[]"
N7187603825;10457701;2020-02-05T11:30:17Z;true;1;80585207;33.9963225;-118.4744131;"[]"
N7187603824;10457701;2020-02-05T11:30:17Z;true;1;80585207;33.9963555;-118.4743614;"[]"
N7187603827;10457701;2020-02-05T11:30:17Z;true;1;80585207;33.9960754;-118.4742443;"[]"
N7187603826;10457701;2020-02-05T11:30:17Z;true;1;80585207;33.99626;-118.4744361;"[]"
N7187603829;10457701;2020-02-05T11:30:17Z;true;1;80585207;33.9964916;-118.4741456;"[barrier=gate]"
N7187603828;10457701;2020-02-05T11:30:17Z;true;1;80585207;33.996293;-118.4744346;"[]"
N4153870209;1586930;2016-04-28T16:34:54Z;true;1;38957342;33.9962388;-118.470516;"[]"
N4153870208;1586930;2016-04-28T16:34:54Z;true;1;38957342;33.9962345;-118.4697667;"[]"
N4153870207;1586930;2016-04-28T16:34:54Z;true;1;38957342;33.996234;-118.4697286;"[]"
N4153870206;1586930;2016-04-28T16:34:54Z;true;1;38957342;33.9962333;-118.4699826;"[]"
N4153869221;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949384;-118.471051;"[]"
N7187603823;10457701;2020-02-05T11:30:17Z;true;1;80585207;33.996546;-118.4740595;"[]"
N4153869220;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949379;-118.4722476;"[]"
N4153869212;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949277;-118.4699953;"[]"
N4153870201;1586930;2016-04-28T16:34:54Z;true;1;38957342;33.9962211;-118.4698584;"[]"
N4153869211;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949272;-118.4704634;"[]"
N4153870200;1586930;2016-04-28T16:34:54Z;true;1;38957342;33.9962196;-118.4699997;"[]"
N4153869214;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949302;-118.4699906;"[]"
N4153869213;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949288;-118.4721353;"[]"
N4153869216;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949321;-118.4704204;"[]"
N4153870205;1586930;2016-04-28T16:34:54Z;true;1;38957342;33.9962305;-118.4708506;"[]"
N4158152438;1427293;2016-04-30T19:29:11Z;true;1;39005128;33.9925889;-118.4644895;"[]"
N4153869215;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949315;-118.4709877;"[]"
N4153870204;1586930;2016-04-28T16:34:54Z;true;1;38957342;33.9962297;-118.4699799;"[]"
N4153869218;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949359;-118.4706044;"[]"
N4153870203;1586930;2016-04-28T16:34:54Z;true;1;38957342;33.9962279;-118.4699343;"[]"
N4153869217;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949346;-118.4729842;"[]"
N4153870202;1586930;2016-04-28T16:34:54Z;true;1;38957342;33.9962258;-118.4709026;"[]"
N4158152434;1427293;2016-04-30T19:29:11Z;true;1;39005128;33.9925811;-118.4643959;"[]"
N4153869219;1586930;2016-04-28T16:34:39Z;true;1;38957342;33.9949365;-118.4729804;"[]"
N4158152433;1427293;2016-04-30T19:29:11Z;true;1;39005128;33.9925777;-118.4644648;"[]"
N4158152435;1427293;2016-04-30T19:29:11Z;true;1;39005128;33.9925834;-118.464401;"[]"
N4158152431;1427293;2016-04-30T19:29:11Z;true;1;39005128;33.9925746;-118.4644668;"[]"
N4158152405;1427293;2016-04-30T19:29:11Z;true;1;39005128;33.9925472;-118.4644915;"[]"
N4158152404;1427293;2016-04-30T19:29:11Z;true;1;39005128;33.992545;-118.464487;"[]"
N4157994689;1427293;2016-04-30T18:07:54Z;true;1;39003801;33.997278;-118.4656858;"[]"
N4158152401;1427293;2016-04-30T19:29:11Z;true;1;39005128;33.9925428;-118.4641574;"[]"
N4158152400;1427293;2016-04-30T19:29:11Z;true;1;39005128;33.9925426;-118.4643433;"[]"
N4157994691;1427293;2016-04-30T18:07:54Z;true;1;39003801;33.9972792;-118.4645275;"[]"
N445268707;25510;2009-07-22T04:53:48Z;true;1;1900847;34.1253043;-118.3573644;"[]"
N445268706;2512300;2015-04-17T20:11:05Z;true;4;30294232;34.1391632;-118.6273259;"[]"
N4157994699;1427293;2016-04-30T18:07:54Z;true;1;39003801;33.9972845;-118.4645954;"[]"
N4157994697;1427293;2016-04-30T18:07:54Z;true;1;39003801;33.9972832;-118.4655609;"[]"
N4157994696;1427293;2016-04-30T18:07:54Z;true;1;39003801;33.9972824;-118.4657032;"[]"
N4157994695;1427293;2016-04-30T18:07:54Z;true;1;39003801;33.9972808;-118.4655653;"[]"
N4157994694;1427293;2016-04-30T18:07:54Z;true;1;39003801;33.9972803;-118.466365;"[]"
N4157994693;1427293;2016-04-30T18:07:54Z;true;1;39003801;33.9972801;-118.4647843;"[]"
N4157994692;1427293;2016-04-30T18:07:54Z;true;1;39003801;33.9972795;-118.4664801;"[]"
N445268701;25510;2009-07-22T04:53:48Z;true;1;1900847;34.1305314;-118.4300369;"[]"
N4158152412;1427293;2016-04-30T19:29:11Z;true;1;39005128;33.9925537;-118.4644203;"[]"
N4158152411;1427293;2016-04-30T19:29:11Z;true;1;39005128;33.9925536;-118.4644669;"[]"
N445268703;25510;2009-07-22T04:53:48Z;true;1;1900847;34.1153651;-118.3413037;"[]"
N445268702;25510;2009-07-22T04:53:48Z;true;1;1900847;34.0817004;-118.4842443;"[]"
N445268719;25510;2009-07-22T04:53:48Z;true;1;1900847;34.1214107;-118.3509479;"[]"
N445268718;25510;2009-07-22T04:53:48Z;true;1;1900847;34.0968581;-118.4996486;"[]"
N445268717;25510;2009-07-22T04:53:48Z;true;1;1900847;34.1279182;-118.3692512;"[]"
N445268712;25510;2009-07-22T04:53:48Z;true;1;1900847;34.1299127;-118.4379109;"[]"
N4158152466;1427293;2016-04-30T19:29:12Z;true;1;39005128;33.9926358;-118.4643603;"[]"
N445268710;25510;2009-07-22T04:53:48Z;true;1;1900847;34.0843173;-118.5008461;"[]"
N4158152469;1427293;2016-04-30T19:29:12Z;true;1;39005128;33.9926407;-118.4640876;"[]"
N4158152468;1427293;2016-04-30T19:29:12Z;true;1;39005128;33.9926396;-118.464536;"[]"
N4158152463;1427293;2016-04-30T19:29:12Z;true;1;39005128;33.9926307;-118.4645162;"[]"
N445268713;25510;2009-07-22T04:53:48Z;true;1;1900847;34.0808799;-118.491752;"[]"
N445268729;703694;2019-11-25T09:50:49Z;true;2;77512055;34.0568735;-118.5235195;"[]"
N445268722;25510;2009-07-22T04:53:48Z;true;1;1900847;34.120128;-118.3562582;"[]"
N4158152477;1427293;2016-04-30T19:29:12Z;true;1;39005128;33.9926547;-118.4644021;"[]"
N445268720;25510;2009-07-22T04:53:48Z;true;1;1900847;34.0958029;-118.4780724;"[]"
N4158152479;1427293;2016-04-30T19:29:12Z;true;1;39005128;33.9926558;-118.4644013;"[]"
N445268727;25510;2009-07-22T04:53:49Z;true;1;1900847;34.0882957;-118.4831761;"[]"
N445268726;25510;2009-07-22T04:53:49Z;true;1;1900847;34.1153327;-118.5018769;"[]"
N4158152473;1427293;2016-04-30T19:29:12Z;true;1;39005128;33.9926533;-118.4643634;"[]"
N445268725;25510;2009-07-22T04:53:49Z;true;1;1900847;34.1259307;-118.4013264;"[]"
N4158152476;1427293;2016-04-30T19:29:12Z;true;1;39005128;33.9926547;-118.4641486;"[]"
N445268739;25510;2009-07-22T04:53:49Z;true;1;1900847;34.080865;-118.4862659;"[]"
N445268730;25510;2009-07-22T04:53:49Z;true;1;1900847;34.1268006;-118.3588754;"[]"
N4158152449;1427293;2016-04-30T19:29:12Z;true;1;39005128;33.9925999;-118.4644823;"[]"
N4158152448;1427293;2016-04-30T19:29:12Z;true;1;39005128;33.9925994;-118.4645541;"[]"
N445268734;703694;2019-09-03T05:31:25Z;true;6;74020617;34.1419341;-118.6768564;"[]"
N445268737;703694;2020-04-02T17:26:14Z;true;6;82993468;34.132526;-118.5534724;"[]"
N445268736;25510;2009-07-22T04:53:49Z;true;1;1900847;34.1165584;-118.3467513;"[]"
N445268745;25510;2009-07-22T04:53:49Z;true;1;1900847;34.0657276;-118.5043252;"[]"
N445268744;25510;2009-07-22T04:53:49Z;true;1;1900847;34.096179;-118.4852822;"[]"
N445268743;703694;2019-02-10T04:11:13Z;true;5;67063377;34.1302248;-118.4875112;"[]"
N4158152458;1427293;2016-04-30T19:29:12Z;true;1;39005128;33.9926189;-118.4645243;"[]"
N445268749;25510;2009-07-22T04:53:49Z;true;1;1900847;34.1214108;-118.3491703;"[]"
N445268748;703694;2019-02-10T04:03:11Z;true;5;67063342;34.1445755;-118.5217009;"[]"
N4153989069;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907645;-118.4698756;"[]"
N4153989067;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907631;-118.4699033;"[]"
N4153989068;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907634;-118.4688393;"[]"
N445268752;25510;2009-07-22T04:53:49Z;true;1;1900847;34.1200641;-118.3400985;"[]"
N4153989072;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907673;-118.4698747;"[]"
N445268755;25510;2009-07-22T04:53:50Z;true;1;1900847;34.0658378;-118.5039514;"[]"
N4153989073;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907675;-118.470214;"[]"
N445268754;25510;2009-07-22T04:53:50Z;true;1;1900847;34.125306;-118.4007618;"[]"
N4153989070;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907663;-118.4698832;"[]"
N4153989071;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907662;-118.4689493;"[]"
N4153989076;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.99077;-118.4710967;"[]"
N445268759;25510;2009-07-22T04:53:50Z;true;1;1900847;34.1319265;-118.4460969;"[]"
N4153989077;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907727;-118.4703816;"[]"
N4153989074;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907686;-118.4676857;"[]"
N4153989075;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907697;-118.4705863;"[]"
N4153989058;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907564;-118.4689119;"[]"
N4153989059;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907572;-118.4683947;"[]"
N4153989056;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907542;-118.4678017;"[]"
N4153989057;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907543;-118.4688035;"[]"
N4153989061;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907584;-118.4687943;"[]"
N4153989062;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907594;-118.467276;"[]"
N445268765;25510;2009-07-22T04:53:50Z;true;1;1900847;34.1016997;-118.5064543;"[]"
N4153989060;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907571;-118.4687893;"[]"
N4153989065;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907603;-118.4688966;"[]"
N4153989066;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907618;-118.4711962;"[]"
N4153989063;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907602;-118.4688013;"[]"
N4153989064;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907604;-118.4672801;"[]"
N4149543606;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.994312;-118.4781532;"[]"
N4149543607;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943129;-118.4784119;"[]"
N4149543608;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943146;-118.4781492;"[]"
N4153989089;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.990781;-118.4699521;"[]"
N4149543609;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943147;-118.4794724;"[]"
N4149543600;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943037;-118.4786293;"[]"
N4149543601;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943039;-118.4787668;"[]"
N4149543602;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943059;-118.4784311;"[]"
N4149543603;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943063;-118.4787633;"[]"
N4149543604;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943074;-118.4773859;"[]"
N4149543605;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943108;-118.4791502;"[]"
N4153989090;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907811;-118.4684748;"[]"
N4153989091;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907829;-118.4705824;"[]"
N445268771;703694;2020-03-30T01:05:21Z;true;3;82796176;34.0361509;-118.5247593;"[]"
N4153989094;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907847;-118.4684494;"[]"
N4153989095;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907855;-118.4683294;"[]"
N4153989092;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907835;-118.469004;"[]"
N4153989093;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.990784;-118.4713676;"[]"
N4153989098;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907877;-118.4702918;"[]"
N4158152485;1427293;2016-04-30T19:29:12Z;true;1;39005128;33.9926622;-118.4641638;"[]"
N4153989099;1586930;2016-04-28T18:06:53Z;true;1;38960487;33.9907927;-118.4705661;"[]"
N4153989096;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907871;-118.4709424;"[]"
N4153989097;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907876;-118.4699802;"[]"
N4149543617;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943301;-118.4782613;"[]"
N4149543618;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943302;-118.4787865;"[]"
N4149543619;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943304;-118.4780141;"[]"
N4153989078;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907732;-118.4684034;"[]"
N4153989079;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907732;-118.4712413;"[]"
N4149543610;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943151;-118.4787512;"[]"
N4149543611;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943158;-118.4777676;"[]"
N4149543612;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943189;-118.4777553;"[]"
N4149543613;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943199;-118.4794774;"[]"
N4149543614;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943213;-118.4791428;"[]"
N4149543615;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943252;-118.478794;"[]"
N4149543616;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943259;-118.4771767;"[]"
N445268781;25510;2009-07-22T04:53:51Z;true;1;1900847;34.0898066;-118.5054776;"[]"
N445268785;25510;2009-07-22T04:53:51Z;true;1;1900847;34.1250159;-118.3871732;"[]"
N4153989080;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907738;-118.4711547;"[]"
N445268782;25510;2009-07-22T04:53:51Z;true;1;1900847;34.1115793;-118.4140217;"[]"
N4153989083;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907756;-118.4700834;"[]"
N4153989084;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907767;-118.4683732;"[]"
N445268787;25510;2009-07-22T04:53:51Z;true;1;1900847;34.050996;-118.5130456;"[]"
N4153989081;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907751;-118.4699541;"[]"
N4153989082;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907756;-118.4684527;"[]"
N4153989087;232386;2016-07-02T18:33:43Z;true;2;40445656;33.990778;-118.4684752;"[]"
N4153989088;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907801;-118.4700095;"[]"
N4153989085;1586930;2016-04-28T18:06:52Z;true;1;38960487;33.9907771;-118.4700901;"[]"
N4153989086;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9907784;-118.4681089;"[]"
N4149543628;1586930;2016-04-26T15:22:37Z;true;1;38890069;33.9943404;-118.4769212;"[]"
N4153989146;1586930;2016-04-28T18:06:53Z;true;1;38960487;33.9908547;-118.4712547;"[]"
N4149543629;1586930;2016-04-26T15:22:37Z;true;1;38890069;33.9943413;-118.4766888;"[]"
N4153989147;1586930;2016-04-28T18:06:53Z;true;1;38960487;33.9908549;-118.471165;"[]"
N4153989144;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9908506;-118.4687655;"[]"
N4153989145;232386;2016-07-02T18:33:43Z;true;2;40445656;33.9908547;-118.4672411;"[]"
N4153989148;1586930;2016-04-28T18:06:53Z;true;1;38960487;33.990855;-118.4710614;"[]"
N4149543620;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943305;-118.4787283;"[]"
N4149543621;1586930;2016-04-26T15:22:36Z;true;1;38890069;33.9943306;-118.4782709;"[]"
N4149543622;1586930;2016-04-26T15:22:37Z;true;1;38890069;33.9943333;-118.4794436;"[]"
N4149543623;1586930;2016-04-26T15:22:37Z;true;1;38890069;33.994334;-118.4780083;"[]"
N4149543624;1586930;2016-04-26T15:22:37Z;true;1;38890069;33.9943362;-118.4785018;"[]"
N4149543625;1586930;2016-04-26T15:22:37Z;true;1;38890069;33.9943367;-118.4787343;"[]"
N4149543626;1586930;2016-04-26T15:22:37Z;true;1;38890069;33.9943387;-118.4794484;"[]"
N4149543627;1586930;2016-04-26T15:22:37Z;true;1;38890069;33.9943401;-118.4771369;"[]"
